68314649,137,72,3425,lift.main.LiftBrain,1,19945
52267303,127,18,3175,lift.main.LiftBrain,1,16462
41857,23,12,575,lift.main.LiftBrain,1,72
108069,27,10,675,lift.main.LiftBrain,1,160
37619662,115,94,2875,lift.main.ImprovedBrain2,1,13085
71074718,145,4,3625,lift.main.LiftBrain,1,19606
355261,25,98,625,lift.main.LiftBrain,1,568
670037,37,10,925,lift.main.LiftBrain,1,724
974844,35,42,875,lift.main.LiftBrain,1,1114
1281460,37,84,925,lift.main.LiftBrain,1,1385
19228120,93,18,2325,lift.main.ImprovedBrain2,1,8270
152651,19,88,475,lift.main.LiftBrain,1,321
1287317,37,96,925,lift.main.LiftBrain,1,1391
13871963,81,38,2025,lift.main.LiftBrain,1,6850
6507782,63,62,1575,lift.main.LiftBrain,1,4131
3896,11,36,275,lift.main.LiftBrain,1,14
10701216,75,28,1875,lift.main.LiftBrain,1,5707
53885394,129,58,3225,lift.main.LiftBrain,1,16708
6071174,61,44,1525,lift.main.LiftBrain,1,3981
20387077,93,82,2325,lift.main.LiftBrain,1,8768
1246502,37,82,925,lift.main.LiftBrain,1,1347
51780195,125,64,3125,lift.main.LiftBrain,1,16569
19589429,91,70,2275,lift.main.LiftBrain,1,8610
1279527,37,88,925,lift.main.LiftBrain,1,1383
63918467,139,22,3475,lift.main.ImprovedBrain2,1,18393
263283,23,62,575,lift.main.ImprovedBrain2,1,457
4712409,59,20,1475,lift.main.ImprovedBrain2,1,3194
35505765,111,42,2775,lift.main.LiftBrain,1,12794
31856515,107,76,2675,lift.main.LiftBrain,1,11908
44561384,123,6,3075,lift.main.LiftBrain,1,14491
73649745,141,80,3525,lift.main.LiftBrain,1,20893
57862231,131,40,3275,lift.main.LiftBrain,1,17667
87663369,153,38,3825,lift.main.ImprovedBrain2,1,22918
96198787,157,16,3925,lift.main.LiftBrain,1,24509
42715125,119,36,2975,lift.main.LiftBrain,1,14358
1120843,39,18,975,lift.main.LiftBrain,1,1149
5568172,61,28,1525,lift.main.LiftBrain,1,3651
483989,29,44,725,lift.main.LiftBrain,1,667
7827093,67,40,1675,lift.main.LiftBrain,1,4672
48156989,125,12,3125,lift.main.LiftBrain,1,15410
4115,9,56,225,lift.main.LiftBrain,1,18
2068836,45,28,1125,lift.main.LiftBrain,1,1838
5061766,59,28,1475,lift.main.LiftBrain,1,3431
1930,9,20,225,lift.main.LiftBrain,1,8
12024351,77,40,1925,lift.main.LiftBrain,1,6246
117285199,165,62,4125,lift.main.LiftBrain,1,28432
97540310,161,16,4025,lift.main.ImprovedBrain2,1,24233
99584309,157,12,3925,lift.main.LiftBrain,1,25371
39927935,115,92,2875,lift.main.LiftBrain,1,13887
20764947,93,72,2325,lift.main.LiftBrain,1,8931
362054,25,68,625,lift.main.LiftBrain,1,579
18128101,89,30,2225,lift.main.LiftBrain,1,8147
21497615,95,28,2375,lift.main.LiftBrain,1,9051
562773,31,24,775,lift.main.LiftBrain,1,726
81570,17,52,425,lift.main.LiftBrain,1,191
5071438,59,58,1475,lift.main.LiftBrain,1,3438
743149,31,52,775,lift.main.LiftBrain,1,958
32553,13,60,325,lift.main.LiftBrain,1,100
17931084,89,28,2225,lift.main.LiftBrain,1,8058
19023022,93,8,2325,lift.main.LiftBrain,1,8181
92295424,157,90,3925,lift.main.ImprovedBrain2,1,23514
60925247,135,14,3375,lift.main.LiftBrain,1,18051
5656290,61,24,1525,lift.main.LiftBrain,1,3709
26159949,101,40,2525,lift.main.ImprovedBrain2,1,10360
81497763,145,42,3625,lift.main.LiftBrain,1,22482
65647417,135,78,3375,lift.main.LiftBrain,1,19451
11229082,77,30,1925,lift.main.LiftBrain,1,5833
51168538,129,64,3225,lift.main.ImprovedBrain2,1,15866
65455953,137,12,3425,lift.main.LiftBrain,1,19111
95383115,155,80,3875,lift.main.LiftBrain,1,24614
1860,9,38,225,lift.main.LiftBrain,1,8
18232448,89,80,2225,lift.main.LiftBrain,1,8194
4828732,57,58,1425,lift.main.LiftBrain,1,3388
20481718,93,74,2325,lift.main.LiftBrain,1,8809
30879808,107,42,2675,lift.main.LiftBrain,1,11543
21421922,95,30,2375,lift.main.LiftBrain,1,9019
77926879,149,34,3725,lift.main.ImprovedBrain2,1,20919
78938036,145,70,3625,lift.main.LiftBrain,1,21776
711219,31,72,775,lift.main.LiftBrain,1,917
74024430,141,98,3525,lift.main.LiftBrain,1,20999
4748941,59,18,1475,lift.main.LiftBrain,1,3219
6619857,63,76,1575,lift.main.LiftBrain,1,4203
19789309,93,12,2325,lift.main.LiftBrain,1,8511
1116,7,48,175,lift.main.LiftBrain,1,6
92099772,155,60,3875,lift.main.ImprovedBrain2,1,23767
102845004,159,16,3975,lift.main.LiftBrain,1,25872
32075978,109,88,2725,lift.main.ImprovedBrain2,1,11771
203685,25,20,625,lift.main.ImprovedBrain2,1,325
1570806,41,64,1025,lift.main.ImprovedBrain2,1,1532
99047510,157,26,3925,lift.main.LiftBrain,1,25235
2271033,47,34,1175,lift.main.ImprovedBrain2,1,1932
1632167,43,22,1075,lift.main.ImprovedBrain2,1,1518
38478958,115,30,2875,lift.main.LiftBrain,1,13383
2594544,47,60,1175,lift.main.LiftBrain,1,2208
520,5,84,125,lift.main.LiftBrain,1,4
6786528,65,50,1625,lift.main.LiftBrain,1,4176
33843147,111,88,2775,lift.main.ImprovedBrain2,1,12195
1086949,37,48,925,lift.main.ImprovedBrain2,1,1175
4403823,59,22,1475,lift.main.ImprovedBrain2,1,2985
1786,9,38,225,lift.main.ImprovedBrain2,1,7
113003430,163,82,4075,lift.main.LiftBrain,1,27730
109550838,163,68,4075,lift.main.LiftBrain,1,26883
14983575,83,44,2075,lift.main.LiftBrain,1,7221
438488,27,62,675,lift.main.LiftBrain,1,649
70608,23,14,575,lift.main.LiftBrain,1,122
12883511,79,84,1975,lift.main.LiftBrain,1,6523
823921,33,56,825,lift.main.LiftBrain,1,998
2923068,49,44,1225,lift.main.LiftBrain,1,2386
75954760,145,60,3625,lift.main.ImprovedBrain2,1,20953
3848864,55,32,1375,lift.main.ImprovedBrain2,1,2799
82132648,147,98,3675,lift.main.LiftBrain,1,22349
13682355,83,40,2075,lift.main.ImprovedBrain2,1,6593
56322819,129,66,3225,lift.main.LiftBrain,1,17464
184942,23,32,575,lift.main.LiftBrain,1,321
45703312,133,2,3325,lift.main.LiftBrain,1,13745
3981414,53,96,1325,lift.main.LiftBrain,1,3004
8265805,69,56,1725,lift.main.LiftBrain,1,4791
52532370,131,50,3275,lift.main.ImprovedBrain2,1,16040
81801748,147,62,3675,lift.main.LiftBrain,1,22258
1070065,35,92,875,lift.main.LiftBrain,1,1222
72283,17,44,425,lift.main.LiftBrain,1,170
5682,15,4,375,lift.main.LiftBrain,1,15
16973340,89,60,2225,lift.main.ImprovedBrain2,1,7628
43353655,119,52,2975,lift.main.LiftBrain,1,14572
119402704,165,74,4125,lift.main.LiftBrain,1,28946
79937869,143,56,3575,lift.main.LiftBrain,1,22360
3614375,53,20,1325,lift.main.LiftBrain,1,2727
81145611,151,54,3775,lift.main.ImprovedBrain2,1,21495
11114003,77,48,1925,lift.main.LiftBrain,1,5773
2691696,47,88,1175,lift.main.LiftBrain,1,2290
61403473,133,36,3325,lift.main.LiftBrain,1,18467
173901,21,62,525,lift.main.LiftBrain,1,331
77927030,143,76,3575,lift.main.LiftBrain,1,21797
1851923,43,28,1075,lift.main.LiftBrain,1,1722
4265534,55,50,1375,lift.main.LiftBrain,1,3102
25385763,99,82,2475,lift.main.LiftBrain,1,10256
58939347,135,28,3375,lift.main.ImprovedBrain2,1,17463
7067944,67,54,1675,lift.main.ImprovedBrain2,1,4219
51094076,125,82,3125,lift.main.LiftBrain,1,16350
131015,19,46,475,lift.main.LiftBrain,1,275
25373838,101,12,2525,lift.main.LiftBrain,1,10049
31458216,107,38,2675,lift.main.LiftBrain,1,11760
63082649,135,86,3375,lift.main.LiftBrain,1,18691
132312,21,32,525,lift.main.LiftBrain,1,252
11170,21,4,525,lift.main.LiftBrain,1,21
75660473,145,62,3625,lift.main.ImprovedBrain2,1,20871
98276749,155,38,3875,lift.main.LiftBrain,1,25361
104884681,161,6,4025,lift.main.LiftBrain,1,26058
120883587,167,14,4175,lift.main.LiftBrain,1,28954
84073064,153,8,3825,lift.main.ImprovedBrain2,1,21979
34711226,111,54,2775,lift.main.LiftBrain,1,12508
113368784,163,30,4075,lift.main.LiftBrain,1,27820
11917956,77,82,1925,lift.main.LiftBrain,1,6191
537936,29,48,725,lift.main.LiftBrain,1,741
52012777,127,62,3175,lift.main.ImprovedBrain2,1,16381
26875332,103,30,2575,lift.main.ImprovedBrain2,1,10437
2099,9,46,225,lift.main.ImprovedBrain2,1,9
137476,21,42,525,lift.main.ImprovedBrain2,1,261
6493146,65,34,1625,lift.main.ImprovedBrain2,1,3995
116382340,163,76,4075,lift.main.LiftBrain,1,28560
29852323,105,74,2625,lift.main.LiftBrain,1,11372
11442,11,56,275,lift.main.LiftBrain,1,41
64328,15,92,375,lift.main.LiftBrain,1,171
1125246,37,28,925,lift.main.LiftBrain,1,1216
64792822,135,70,3375,lift.main.LiftBrain,1,19197
1061937,45,6,1125,lift.main.LiftBrain,1,943
30281829,105,78,2625,lift.main.LiftBrain,1,11535
42442735,117,98,2925,lift.main.LiftBrain,1,14510
40521823,117,16,2925,lift.main.LiftBrain,1,13853
540,5,88,125,lift.main.LiftBrain,1,4
81923955,149,76,3725,lift.main.ImprovedBrain2,1,21993
41689797,117,40,2925,lift.main.LiftBrain,1,14252
8020847,67,96,1675,lift.main.LiftBrain,1,4788
81502341,147,68,3675,lift.main.LiftBrain,1,22177
26437300,101,88,2525,lift.main.LiftBrain,1,10470
80589754,145,90,3625,lift.main.LiftBrain,1,22231
385356,31,12,775,lift.main.LiftBrain,1,497
672483,31,70,775,lift.main.LiftBrain,1,867
873116,37,12,925,lift.main.LiftBrain,1,943
75205369,145,80,3625,lift.main.ImprovedBrain2,1,20746
111282605,163,40,4075,lift.main.LiftBrain,1,27308
1718805,41,40,1025,lift.main.LiftBrain,1,1676
47508810,123,24,3075,lift.main.LiftBrain,1,15450
51821631,131,6,3275,lift.main.ImprovedBrain2,1,15823
75966114,141,72,3525,lift.main.LiftBrain,1,21550
6944640,65,34,1625,lift.main.LiftBrain,1,4273
5772670,61,34,1525,lift.main.LiftBrain,1,3785
32168036,107,96,2675,lift.main.LiftBrain,1,12025
20404799,93,32,2325,lift.main.LiftBrain,1,8776
114133356,163,92,4075,lift.main.LiftBrain,1,28008
86378947,153,54,3825,lift.main.ImprovedBrain2,1,22582
29004038,103,60,2575,lift.main.LiftBrain,1,11263
35595961,113,96,2825,lift.main.ImprovedBrain2,1,12600
95715760,159,4,3975,lift.main.LiftBrain,1,24079
50136,15,60,375,lift.main.LiftBrain,1,133
105548078,161,94,4025,lift.main.LiftBrain,1,26223
1689617,41,82,1025,lift.main.LiftBrain,1,1648
82631894,145,58,3625,lift.main.LiftBrain,1,22795
3856773,53,44,1325,lift.main.LiftBrain,1,2910
71337707,143,86,3575,lift.main.ImprovedBrain2,1,19954
32819395,109,22,2725,lift.main.LiftBrain,1,12043
47202433,123,10,3075,lift.main.LiftBrain,1,15350
49271802,127,6,3175,lift.main.LiftBrain,1,15518
4679795,59,20,1475,lift.main.LiftBrain,1,3172
322349,27,24,675,lift.main.LiftBrain,1,477
57972,15,96,375,lift.main.LiftBrain,1,154
8552736,69,60,1725,lift.main.LiftBrain,1,4958
63459640,137,70,3425,lift.main.ImprovedBrain2,1,18528
85415695,147,72,3675,lift.main.LiftBrain,1,23242
2005982,43,74,1075,lift.main.LiftBrain,1,1866
439654,27,42,675,lift.main.LiftBrain,1,651
57998518,131,46,3275,lift.main.LiftBrain,1,17709
103460588,159,62,3975,lift.main.LiftBrain,1,26027
6391736,63,56,1575,lift.main.LiftBrain,1,4058
73688036,141,62,3525,lift.main.LiftBrain,1,20904
114205238,167,98,4175,lift.main.ImprovedBrain2,1,27354
497348,29,42,725,lift.main.ImprovedBrain2,1,685
5465366,61,44,1525,lift.main.ImprovedBrain2,1,3583
100646040,157,86,3925,lift.main.LiftBrain,1,25642
18108831,91,74,2275,lift.main.ImprovedBrain2,1,7959
36092366,111,78,2775,lift.main.LiftBrain,1,13006
3340746,53,16,1325,lift.main.LiftBrain,1,2521
5914268,65,10,1625,lift.main.LiftBrain,1,3639
21645552,93,76,2325,lift.main.LiftBrain,1,9309
72773426,141,72,3525,lift.main.LiftBrain,1,20644
78349,17,46,425,lift.main.LiftBrain,1,184
1350798,39,58,975,lift.main.LiftBrain,1,1385
1605251,41,38,1025,lift.main.LiftBrain,1,1566
61412931,135,18,3375,lift.main.LiftBrain,1,18196
609821,33,18,825,lift.main.LiftBrain,1,739
75153122,147,4,3675,lift.main.LiftBrain,1,20449
89225499,155,48,3875,lift.main.ImprovedBrain2,1,23025
39237832,115,78,2875,lift.main.LiftBrain,1,13647
22466227,95,70,2375,lift.main.LiftBrain,1,9459
27975,13,64,325,lift.main.LiftBrain,1,86
29779088,105,54,2625,lift.main.LiftBrain,1,11344
65129896,135,66,3375,lift.main.LiftBrain,1,19297
47094781,125,24,3125,lift.main.ImprovedBrain2,1,15070
87539035,151,60,3775,lift.main.LiftBrain,1,23189
45159210,123,8,3075,lift.main.LiftBrain,1,14685
27876304,103,22,2575,lift.main.LiftBrain,1,10825
8432,13,40,325,lift.main.LiftBrain,1,25
113044669,163,18,4075,lift.main.LiftBrain,1,27741
6879570,65,66,1625,lift.main.LiftBrain,1,4233
1033089,35,50,875,lift.main.LiftBrain,1,1180
97895839,159,80,3975,lift.main.ImprovedBrain2,1,24627
48402765,123,22,3075,lift.main.LiftBrain,1,15740
4601220,57,24,1425,lift.main.LiftBrain,1,3228
35433323,111,52,2775,lift.main.LiftBrain,1,12768
66738061,137,88,3425,lift.main.LiftBrain,1,19485
35280536,111,28,2775,lift.main.LiftBrain,1,12713
79224702,145,96,3625,lift.main.LiftBrain,1,21855
107974448,165,66,4125,lift.main.ImprovedBrain2,1,26175
1040315,37,24,925,lift.main.ImprovedBrain2,1,1124
3194602,51,86,1275,lift.main.ImprovedBrain2,1,2505
7242164,67,50,1675,lift.main.ImprovedBrain2,1,4323
1666225,41,94,1025,lift.main.ImprovedBrain2,1,1625
111746544,163,66,4075,lift.main.LiftBrain,1,27422
105587799,159,76,3975,lift.main.LiftBrain,1,26562
10365,13,36,325,lift.main.LiftBrain,1,31
315646,25,58,625,lift.main.LiftBrain,1,505
41213968,119,70,2975,lift.main.ImprovedBrain2,1,13853
95350,17,74,425,lift.main.ImprovedBrain2,1,224
18370805,89,90,2225,lift.main.LiftBrain,1,8256
12697308,79,30,1975,lift.main.LiftBrain,1,6429
1315947,47,6,1175,lift.main.LiftBrain,1,1119
3703,9,68,225,lift.main.LiftBrain,1,16
94621986,153,68,3825,lift.main.LiftBrain,1,24737
5796,13,28,325,lift.main.LiftBrain,1,17
39665710,115,74,2875,lift.main.LiftBrain,1,13796
52413276,127,32,3175,lift.main.LiftBrain,1,16508
39903980,115,44,2875,lift.main.LiftBrain,1,13879
21079652,93,88,2325,lift.main.LiftBrain,1,9066
106021711,165,18,4125,lift.main.ImprovedBrain2,1,25702
76842455,143,50,3575,lift.main.LiftBrain,1,21494
4470473,59,18,1475,lift.main.ImprovedBrain2,1,3030
40687215,115,82,2875,lift.main.LiftBrain,1,14152
7619480,67,58,1675,lift.main.LiftBrain,1,4548
4401326,55,94,1375,lift.main.LiftBrain,1,3200
4676470,57,38,1425,lift.main.LiftBrain,1,3281
19357654,91,54,2275,lift.main.LiftBrain,1,8508
4195519,75,2,1875,lift.main.LiftBrain,1,2237
133748,19,80,475,lift.main.LiftBrain,1,281
36845908,115,86,2875,lift.main.ImprovedBrain2,1,12815
76825,39,4,975,lift.main.ImprovedBrain2,1,78
66774247,137,28,3425,lift.main.LiftBrain,1,19496
118130531,165,86,4125,lift.main.LiftBrain,1,28637
1265692,37,78,925,lift.main.LiftBrain,1,1368
2509551,47,58,1175,lift.main.LiftBrain,1,2135
86060149,149,88,3725,lift.main.LiftBrain,1,23103
8443219,69,58,1725,lift.main.LiftBrain,1,4894
1197,7,72,175,lift.main.LiftBrain,1,6
1018,7,20,175,lift.main.LiftBrain,1,5
93631467,157,38,3925,lift.main.ImprovedBrain2,1,23855
52902121,127,34,3175,lift.main.LiftBrain,1,16662
1439300,49,6,1225,lift.main.LiftBrain,1,1174
38603858,115,14,2875,lift.main.LiftBrain,1,13427
133412,19,64,475,lift.main.LiftBrain,1,280
25705772,103,42,2575,lift.main.ImprovedBrain2,1,9982
895,7,42,175,lift.main.ImprovedBrain2,1,5
30027300,121,2,3025,lift.main.ImprovedBrain2,1,9926
116659711,165,84,4125,lift.main.LiftBrain,1,28281
25945967,103,94,2575,lift.main.ImprovedBrain2,1,10076
61771498,133,62,3325,lift.main.LiftBrain,1,18577
14532187,85,28,2125,lift.main.ImprovedBrain2,1,6838
1108,7,48,175,lift.main.ImprovedBrain2,1,6
167469,21,52,525,lift.main.ImprovedBrain2,1,318
43819599,119,44,2975,lift.main.LiftBrain,1,14729
25100440,99,18,2475,lift.main.LiftBrain,1,10141
8480679,71,38,1775,lift.main.ImprovedBrain2,1,4777
7468833,67,42,1675,lift.main.LiftBrain,1,4459
1551288,39,48,975,lift.main.LiftBrain,1,1591
14855352,83,60,2075,lift.main.LiftBrain,1,7159
91935692,153,30,3825,lift.main.LiftBrain,1,24035
47073345,121,96,3025,lift.main.LiftBrain,1,15561
36451047,111,76,2775,lift.main.LiftBrain,1,13135
27835272,101,62,2525,lift.main.LiftBrain,1,11023
7560878,71,8,1775,lift.main.LiftBrain,1,4259
35037936,111,46,2775,lift.main.LiftBrain,1,12626
100147933,161,42,4025,lift.main.ImprovedBrain2,1,24881
70946362,139,34,3475,lift.main.LiftBrain,1,20416
20110137,91,80,2275,lift.main.LiftBrain,1,8839
38969354,115,78,2875,lift.main.LiftBrain,1,13554
1586637,39,82,975,lift.main.LiftBrain,1,1627
6074188,63,52,1575,lift.main.LiftBrain,1,3856
4283338,57,18,1425,lift.main.LiftBrain,1,3005
8454481,69,56,1725,lift.main.LiftBrain,1,4901
4872,11,38,275,lift.main.LiftBrain,1,17
5895616,63,18,1575,lift.main.LiftBrain,1,3743
42063756,117,38,2925,lift.main.LiftBrain,1,14380
62525242,137,82,3425,lift.main.ImprovedBrain2,1,18255
79677,39,4,975,lift.main.ImprovedBrain2,1,81
6661,11,52,275,lift.main.ImprovedBrain2,1,24
48682421,123,88,3075,lift.main.LiftBrain,1,15831
8978553,75,16,1875,lift.main.ImprovedBrain2,1,4788
117921628,165,60,4125,lift.main.LiftBrain,1,28587
40715179,115,68,2875,lift.main.LiftBrain,1,14161
15185847,85,16,2125,lift.main.LiftBrain,1,7146
29174222,105,22,2625,lift.main.LiftBrain,1,11113
35743,13,90,325,lift.main.LiftBrain,1,109
1746193,41,78,1025,lift.main.LiftBrain,1,1703
11397245,77,68,1925,lift.main.LiftBrain,1,5920
6517,9,86,225,lift.main.LiftBrain,1,28
13228,19,14,475,lift.main.LiftBrain,1,27
3298661,51,66,1275,lift.main.LiftBrain,1,2587
15158868,83,48,2075,lift.main.LiftBrain,1,7305
21812724,95,56,2375,lift.main.LiftBrain,1,9184
1617752,41,76,1025,lift.main.LiftBrain,1,1578
43527812,119,24,2975,lift.main.LiftBrain,1,14631
105359849,163,92,4075,lift.main.ImprovedBrain2,1,25855
1851057,43,68,1075,lift.main.ImprovedBrain2,1,1721
97826955,157,40,3925,lift.main.LiftBrain,1,24924
20345502,93,38,2325,lift.main.LiftBrain,1,8750
13748501,81,62,2025,lift.main.LiftBrain,1,6789
4189279,65,4,1625,lift.main.LiftBrain,1,2578
35265,37,2,925,lift.main.LiftBrain,1,38
55998509,129,86,3225,lift.main.LiftBrain,1,17363
16006019,85,54,2125,lift.main.LiftBrain,1,7532
61426160,133,58,3325,lift.main.LiftBrain,1,18474
74071073,145,96,3625,lift.main.ImprovedBrain2,1,20433
6690170,65,46,1625,lift.main.ImprovedBrain2,1,4117
3573,9,60,225,lift.main.ImprovedBrain2,1,15
45408552,121,76,3025,lift.main.LiftBrain,1,15011
37077616,115,54,2875,lift.main.ImprovedBrain2,1,12896
96022444,155,74,3875,lift.main.LiftBrain,1,24779
1112594,39,16,975,lift.main.LiftBrain,1,1141
592,5,36,125,lift.main.LiftBrain,1,4
4311241,55,82,1375,lift.main.ImprovedBrain2,1,3135
89961170,151,78,3775,lift.main.LiftBrain,1,23830
192380,21,72,525,lift.main.LiftBrain,1,366
60606037,133,94,3325,lift.main.LiftBrain,1,18227
50516085,129,22,3225,lift.main.ImprovedBrain2,1,15663
4348971,57,54,1425,lift.main.ImprovedBrain2,1,3051
52584593,127,20,3175,lift.main.LiftBrain,1,16562
89696270,153,14,3825,lift.main.LiftBrain,1,23450
78402944,145,60,3625,lift.main.LiftBrain,1,21628
16993220,87,68,2175,lift.main.LiftBrain,1,7812
209343,21,80,525,lift.main.LiftBrain,1,398
81376929,149,96,3725,lift.main.ImprovedBrain2,1,21846
114547227,163,42,4075,lift.main.LiftBrain,1,28109
1053086,35,66,875,lift.main.LiftBrain,1,1203
64715486,135,62,3375,lift.main.LiftBrain,1,19174
676252,31,68,775,lift.main.LiftBrain,1,872
58384471,137,10,3425,lift.main.ImprovedBrain2,1,17046
40802166,115,94,2875,lift.main.LiftBrain,1,14192
23058,13,54,325,lift.main.LiftBrain,1,70
178493,21,56,525,lift.main.ImprovedBrain2,1,339
196336,27,14,675,lift.main.LiftBrain,1,290
2264286,45,84,1125,lift.main.ImprovedBrain2,1,2012
26907318,101,98,2525,lift.main.LiftBrain,1,10656
1101879,37,44,925,lift.main.LiftBrain,1,1191
5701126,61,78,1525,lift.main.LiftBrain,1,3738
10443755,77,26,1925,lift.main.ImprovedBrain2,1,5425
1363416,39,56,975,lift.main.ImprovedBrain2,1,1398
52810556,127,20,3175,lift.main.LiftBrain,1,16633
6880632,67,14,1675,lift.main.LiftBrain,1,4107
20605612,93,86,2325,lift.main.LiftBrain,1,8862
28232081,103,56,2575,lift.main.LiftBrain,1,10963
19388772,93,20,2325,lift.main.LiftBrain,1,8339
